Key,Item Type,Publication Year,Author,Title,Publication Title,DOI,Date,Date Added,Date Modified,Pages,Issue,Volume,Publisher,Extra
YJXJFCQI,journalArticle,2021,"Kirsch, Alexandra C.; Zaccariello, Michael J.; McCormick, Jennifer B.; Sharp, Richard R.; Flick, Randall P.; Warner, David O.",Bridging the Gap: Ethical Considerations of Providing Psychological Assessment Results in Research Studies,Ethics and Behavior,10.1080/10508422.2020.1799793,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,381–394,6,31,,Publisher: Routledge
B5UPFVEQ,journalArticle,2021,"Calia, Clara; Reid, Corinne; Guerra, Cristóbal; Oshodi, Abdul-Gafar; Marley, Charles; Amos, Action; Barrera, Paulina; Grant, Liz",Ethical Challenges in the Covid-19 Research Context: A Toolkit for Supporting Analysis and Resolution,Ethics and Behavior,10.1080/10508422.2020.1800469,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,60–75,1,31,,Publisher: Routledge
GBMX6WRF,journalArticle,2022,"Weng, Suzie S.",Ethics in Integrated Health Care: Social Workers? Perspective,Ethics and Behavior,10.1080/10508422.2021.1883431,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,259–272,3,32,,Publisher: Routledge
BMNWBTMZ,journalArticle,2021,"Fattah, Fadi Abdel Muniem Abdel; Morales-Sánchez, Rafael; Ruiz-Palomino, Pablo; Halbusi, Hussam Al","Managerial Ethical Leadership, Ethical Climate and Employee Ethical Behavior: Does Moral Attentiveness Matter?",Ethics and Behavior,10.1080/10508422.2021.1937628,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,604–627,8,31,,Publisher: Routledge
GB5JE57K,journalArticle,2022,"MichałWieczorek; O'Brolchain, Fiachra; Saghai, Yashar; Gordijn, Bert",The Ethics of Self-Tracking. A Comprehensive Review of the Literature,Ethics and Behavior,10.1080/10508422.2022.2082969,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,239–271,4,33,,Publisher: Routledge (Taylor & Francis)
6HYXX62I,journalArticle,2023,"An, Qin; Lin, Xiubin; Sang, Zhiqin; Qian, Mingyi",Practice of Common Ethical Standards in the Field of Counseling and Psychotherapy in Mainland China,Ethics and Behavior,10.1080/10508422.2022.2118120,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,183–192,3,33,,Publisher: Routledge
XKJ52K7T,journalArticle,2023,"Ellestad, Andrew I.; Winton, Bradley G.",Ethical Decision-Making: A Culture Influenced Virtue Specific Model for Multinational Corporations,Ethics and Behavior,10.1080/10508422.2022.2122060,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,656–671,8,33,,Publisher: Routledge
UYWRRQKZ,journalArticle,2021,"Ewuoso, Cornelius; Hall, Susan; Dierickx, Kris",How Do Healthcare Professionals Respond to Ethical Challenges Regarding Information Management? A Review of Empirical Studies,Global Bioethics,10.1080/11287462.2021.1909820,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,67–84,1,32,,Publisher: Routledge
K9FDBJXC,journalArticle,2022,"Hampshire, Kate; Mariwah, Simon; Amoako-Sakyi, Daniel; Hamill, Heather",? \emphIt is Very Difficult in This Business If You Want to Have a Good Conscience?: Pharmaceutical Governance and on-the-Ground Ethical Labour in Ghana,Global Bioethics,10.1080/11287462.2022.2103899,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,103–121,1,33,,Publisher: Taylor & Francis Group
3QHHWKJE,journalArticle,2022,"Ewuoso, Cornelius; Wonkam, Ambroise; Vries, Jantina de","Epistemic Justice, African Values and Feedback of Findings in African Genomics Research",Global Bioethics,10.1080/11287462.2022.2124019,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,122–132,1,33,,Publisher: Taylor & Francis Group
FRHF738U,journalArticle,2022,"Butter, Tamara",Ethics in Practice in Asylum Law: Asylum Legal Aid Lawyers? Moral Reasoning in Respect of ?Hopeless Cases?,Legal Ethics,10.1080/1460728x.2022.2124068,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,26–43,1,25,,
6CBLLMRU,journalArticle,2023,"Johnson, James","The Ai Commander Problem: Ethical, Political, and Psychological Dilemmas of Human-Machine Interactions in Ai-Enabled Warfare",Journal of Military Ethics,10.1080/15027570.2023.2175887,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,246–271,3,21,,
UAVJVMDI,journalArticle,2023,"Trusilo, Daniel",Autonomous Ai Systems in Conflict: Emergent Behavior and its Impact on Predictability and Reliability,Journal of Military Ethics,10.1080/15027570.2023.2213985,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,2–17,1,22,,
QUBBMERR,journalArticle,2021,"Laacke, Sebastian; Mueller, Regina; Schomerus, Georg; Salloch, Sabine","Artificial Intelligence, Social Media and Depression. A New Concept of Health-Related Digital Autonomy",American Journal of Bioethics,10.1080/15265161.2020.1863515,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,4–20,7,21,,Publisher: Taylor & Francis
FS53J9VE,journalArticle,2021,"Desmond, Hugh","Precision Medicine, Data, and the Anthropology of Social Status",American Journal of Bioethics,10.1080/15265161.2021.1891345,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,80–83,4,21,,Publisher: Taylor & Francis
T4277WCP,journalArticle,2021,"Klitzman, Robert",Preparing for the Next Generation of Ethical Challenges Concerning Heritable Human Genome Editing,American Journal of Bioethics,10.1080/15265161.2021.1913894,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,1–4,6,21,,Publisher: Taylor & Francis
Q4JGDLCC,journalArticle,2021,"Slack, Stephanie K.",Is Health-Related Digital Autonomy Setting the Autonomy Bar Too High?,American Journal of Bioethics,10.1080/15265161.2021.1926584,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,40–42,7,21,,Publisher: Taylor & Francis
ELIPLZNX,journalArticle,2021,"Ranisch, Robert","Consultation with Doctor Twitter: Consent Fatigue, and the Role of Developers in Digital Medical Ethics",American Journal of Bioethics,10.1080/15265161.2021.1926595,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,24–25,7,21,,Publisher: Taylor & Francis
LDSPNAVA,journalArticle,2021,"Safarlou, C. W.; Bredenoord, A. L.; Vermeulen, R.; Jongsma, K. R.",Scrutinizing Privacy in Multi-Omics Research: How to Provide Ethical Grounding for the Identification of Privacy-Relevant Data Properties,American Journal of Bioethics,10.1080/15265161.2021.1991041,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,73–75,12,21,,Publisher: Taylor & Francis
Z4BEZ9GU,journalArticle,2022,"Sedlakova, Jana; Trachsel, Manuel",Conversational Artificial Intelligence in Psychotherapy: A New Therapeutic Tool or Agent?,American Journal of Bioethics,10.1080/15265161.2022.2048739,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,4–13,5,23,,Publisher: Taylor & Francis
RBU3E9L8,journalArticle,2022,"Cohn, Felicia",Ethics Consultation: Data and the Path to Professionalization,American Journal of Bioethics,10.1080/15265161.2022.2052475,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,1–4,4,22,,Publisher: Taylor & Francis
3KNGCHP3,journalArticle,2022,"Shaw, James",Emerging Paradigms for Ethical Review of Research Using Artificial Intelligence,American Journal of Bioethics,10.1080/15265161.2022.2055206,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,42–44,5,22,,Publisher: Taylor & Francis
AMKW7LZF,journalArticle,2022,"Char, Danton",Challenges of Local Ethics Review in a Global Healthcare Ai Market,American Journal of Bioethics,10.1080/15265161.2022.2055214,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,39–41,5,22,,Publisher: Taylor & Francis
DB2GZP3Z,journalArticle,2022,"Morain, Stephanie R.; Largent, Emily A.",Think Pragmatically: Investigators? Obligations to Patient-Subjects When Research is Embedded in Care,American Journal of Bioethics,10.1080/15265161.2022.2063435,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,10–21,8,23,,Publisher: Taylor & Francis
MBWBICT6,journalArticle,2022,"Barwise, Amelia; Pickering, Brian",The Ai Needed for Ethical Decision Making Does Not Exist,American Journal of Bioethics,10.1080/15265161.2022.2075052,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,46–49,7,22,,Publisher: Taylor & Francis
VQNZPCXH,journalArticle,2022,"Demaree-Cotton, Joanna; Earp, Brian D.; Savulescu, Julian",How to Use Ai Ethically for Ethical Decision-Making,American Journal of Bioethics,10.1080/15265161.2022.2075968,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,1–3,7,22,,Publisher: Taylor & Francis
KJXFMQPU,journalArticle,2022,"Sabatello, Maya",Wrongful Birth: Ai-Tools for Moral Decisions in Clinical Care in the Absence of Disability Ethics,American Journal of Bioethics,10.1080/15265161.2022.2075971,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,43–46,7,22,,Publisher: Taylor & Francis
TI4M3T5L,journalArticle,2022,"Patten, Chelsey; Chaucer, Benjamin",When Protection From Risk-to-Self Causes Harm: A Brief Analysis of Restraint Use to Prevent Elopement,American Journal of Bioethics,10.1080/15265161.2022.2075978,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,97–100,7,22,,Publisher: Taylor & Francis
KFT493X6,journalArticle,2023,"Huber, Kathryn",Differences in Degree-Not-Kind-of Responsibility Within Conversational Artificial Intelligence,American Journal of Bioethics,10.1080/15265161.2023.2191027,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,31–32,5,23,,Publisher: Taylor & Francis
XYAAMNWH,journalArticle,2023,"Youssef, Alaa; Abramoff, Michael; Char, Danton","Is the Algorithm Good in a Bad World, or has It Learned to Be Bad? The Ethical Challenges of ?Locked? Versus ?Continuously Learning? and ?Autonomous? Versus ?Assistive? Ai Tools in Healthcare",American Journal of Bioethics,10.1080/15265161.2023.2191052,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,43–45,5,23,,Publisher: Taylor & Francis
49RGTVEC,journalArticle,2023,"Doernberg, Samuel N.; Soled, Derek R.; Truog, Robert D.",Ethical Issues in the Transition to Ecmo as a Destination Therapy,American Journal of Bioethics,10.1080/15265161.2023.2201193,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,18–20,6,23,,Publisher: Taylor & Francis
W6A5Q6DB,journalArticle,2023,"Rubin, Jonah; Robinson, Ellen; Rubin, Emily B.",The Human and Humanity That Differentiate Withholding From Withdrawing Life-Sustaining Therapy: An Ecmo Bridge to Nowhere,American Journal of Bioethics,10.1080/15265161.2023.2201206,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,62–64,6,23,,Publisher: Taylor & Francis
UDG65T2L,journalArticle,2023,"Halley, Meghan C.; Halverson, Colin M. E.; Tabor, Holly K.; Goldenberg, Aaron J.","Rare Disease, Advocacy and Justice: Intersecting Disparities in Research and Clinical Care",American Journal of Bioethics,10.1080/15265161.2023.2207500,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,17–26,7,23,,Publisher: Taylor & Francis
RAMQZWLG,journalArticle,2023,"McCoy, Matthew S.; Allen, Anita L.; Kopp, Katharina; Mello, Michelle M.; Patil, D. J.; Ossorio, Pilar; Joffe, Steven; Emanuel, Ezekiel J.",Ethical Responsibilities for Companies That Process Personal Data,American Journal of Bioethics,10.1080/15265161.2023.2209535,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,11–23,11,23,,Publisher: Taylor & Francis
SD3Z7AL5,journalArticle,2023,"Bunch, Lauren","Some Treatments Over Objection, Not Others, Are Ethically Justifiable When Managing Anorexia Nervosa",American Journal of Bioethics,10.1080/15265161.2023.2217119,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,99–101,8,23,,Publisher: Taylor & Francis
GTMEHN9P,journalArticle,2023,"Michelson, Kelly; Venables, Amanda; Steans, Russell; Starren, Justin; Sehgal, Shruti; Baumann, Matthew John; Friedman, Emma",Pragmatic Research and Clinical Duties: Solutions Through Precision Ai-Enabled Clinically Embedded Research,American Journal of Bioethics,10.1080/15265161.2023.2217126,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,50–52,8,23,,Publisher: Taylor & Francis
X4QMXW96,journalArticle,2023,"Afolabi, Ikeolu O.; Afolabi, Michael O. S.",A Neuroethical Analysis of Pragmatic Clinical Trials: Balancing Diverse Interests Associated with Collateral Findings,American Journal of Bioethics,10.1080/15265161.2023.2217128,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,66–68,8,23,,Publisher: Taylor & Francis
485MHTV6,journalArticle,2023,"Moss, Alvin H.",Should the Incapacitated Patient?s Prior Refusal of Dialysis Be Honored? The Value of a Systematic Approach to Gathering Data in an Ethics Consultation,American Journal of Bioethics,10.1080/15265161.2023.2218251,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,90–91,8,23,,Publisher: Taylor & Francis
6UC4AEDU,journalArticle,2023,"Crane, Matthew; Morain, Stephanie; Kass, Nancy; Faden, Ruth; Califf, Robert M.",Challenges in the Ethics and Implementation of Learning Health Care Systems,American Journal of Bioethics,10.1080/15265161.2023.2223033,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,1–4,8,23,,Publisher: Taylor & Francis
YSMSNUM2,journalArticle,2023,"Kostick-Quenet, Kristin; Rahimzadeh, Vasiliki; Anandasabapathy, Sharmila; Hurley, Meghan; Sonig, Anika; Mcguire, Amy",Integrating Social Determinants of Health Into Ethical Digital Simulations,American Journal of Bioethics,10.1080/15265161.2023.2237443,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,57–60,9,23,,Publisher: Taylor & Francis
CUIVUN9Y,journalArticle,2023,"Haidar, Hazar; Encheva, Luyba; Kamenova, Kalina",Digital Simulacra Mark an Ontological Shift in Biomedicine with Far-Reaching Consequences for Real Patients,American Journal of Bioethics,10.1080/15265161.2023.2237458,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,81–84,9,23,,Publisher: Taylor & Francis
IAWLANAZ,journalArticle,2023,"Ferlito, Brandon; Proost, Michiel De",Digital Simulacra and the Call for Epistemic Responsibility: An Ubuntu Perspective,American Journal of Bioethics,10.1080/15265161.2023.2237467,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,91–93,9,23,,Publisher: Taylor & Francis
UZQYHVEQ,journalArticle,2023,"McMillan, John",Generative Ai and Ethical Analysis,American Journal of Bioethics,10.1080/15265161.2023.2249852,2023,2023-11-06 14:10:23,2023-11-06 14:10:23,42–44,10,23,,Publisher: Taylor & Francis
HINEVSKZ,journalArticle,2023,"Victor, Gavin; Bélisle-Pipon, Jean-Christophe; Ravitsky, Vardit","Generative Ai, Specific Moral Values: A Closer Look at Chatgpt?s New Ethical Implications for Medical Ai",American Journal of Bioethics,10.1080/15265161.2023.2250311,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,65–68,10,23,,Publisher: Taylor & Francis
W5RNTZGS,journalArticle,2023,"D?Alessandro, William; Lloyd, Harry R.; Sharadin, Nathaniel",Large Language Models and Biorisk,American Journal of Bioethics,10.1080/15265161.2023.2250333,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,115–118,10,23,,Publisher: Taylor & Francis
TZ3YTSUQ,journalArticle,2023,"Gavina, Tessa; Cavolo, Alice",No Means No: Respecting Dignity as the Fourth Principle of Ethical Data Extraction,American Journal of Bioethics,10.1080/15265161.2023.2256272,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,59–60,11,23,,Publisher: Taylor & Francis
FFTNSQJR,journalArticle,2023,"Stroud, Austin M.; Wise, Journey L.; Curtis, Susan H.; McGowan, Michelle L.",Strategies for Data Ethics Governance: Elevating Patient and Community Perspectives,American Journal of Bioethics,10.1080/15265161.2023.2256277,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,48–50,11,23,,Publisher: Taylor & Francis
2UT7VAZN,journalArticle,2023,"Kane, Odia; Ferryman, Kadija",Applying the Ethical Data Practices Framework to Digital Therapeutics,American Journal of Bioethics,10.1080/15265161.2023.2256280,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,53–56,11,23,,Publisher: Taylor & Francis
CN72B4CI,journalArticle,2023,"Jin, Jennifer Eunbee",How a Us Federal Privacy Law Covering Digital Health Services Can Put Autonomy Back Into the Hands of the Patient,American Journal of Bioethics,10.1080/15265161.2023.2256284,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,45–47,11,23,,Publisher: Taylor & Francis
YVMRJ9Z4,journalArticle,2023,"Gross, Marielle; Hood, Amelia J.; Sanchez, William Lancelot",Blockchain Technology for Ethical Data Practices: Decentralized Biobanking Pilot Study,American Journal of Bioethics,10.1080/15265161.2023.2256286,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,60–63,11,23,,Publisher: Taylor & Francis
KSBXM757,journalArticle,2023,"Gupta, Ravi",Digital Privacy and Data Protection: From Ethical Principles to Action,American Journal of Bioethics,10.1080/15265161.2023.2256292,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,24–26,11,23,,Publisher: Taylor & Francis
B4Q7ERWB,journalArticle,2023,"Rahimzadeh, Vasiliki",The Ethical Data Practices Framework and its Implications for Data Privacy Relations Between the United States and the European Union,American Journal of Bioethics,10.1080/15265161.2023.2256618,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,29–33,11,23,,Publisher: Taylor & Francis
86W2CEBJ,journalArticle,2023,"Spector-Bagdady, Kayte; Price, I. I. W. Nicholson",Translating Commercial Health Data Privacy Ethics Into Change,American Journal of Bioethics,10.1080/15265161.2023.2263286,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,7–10,11,23,,Publisher: Taylor & Francis
UQW7EFY3,journalArticle,2023,"Wells, Thomas R.; Palmer, Eric; Koggel, Christine M.; Keleher, Lori; Agisilaou, Vandra des GasperHarris","Call for Reflections: \emphGlobal Ethics Forum: Challenges, Replies, Alternatives",Journal of Global Ethics,10.1080/17449626.2023.2250568,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,112–113,2,19,,Publisher: Routledge
L5A57DXL,journalArticle,2021,"Nardo, Aline; Gaydos, Matthew",?Wicked Problems? as Catalysts for Learning in Educational Ethics Games,Ethics and Education,10.1080/17449642.2021.1979283,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,492–509,4,16,,Publisher: Routledge
MFRXCFIL,journalArticle,2023,"Richardson, Troy A.","Indigenous, Feminine and Technologist Relational Philosophies in the Time of Machine Learning",Ethics and Education,10.1080/17449642.2023.2188714,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,6–22,1,18,,Publisher: Routledge
P2TJLBUF,journalArticle,2021,"Dantas, Jaya A. R.; Gower, Shelley",From Ethical Challenges to Opportunities: Reflections on Participatory and Collaborative Research with Refugees in Australia,Ethics and Social Welfare,10.1080/17496535.2020.1825765,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,185–199,2,15,,
2FRSPYKB,journalArticle,2021,"Kim, Hee-Kang",Care Ethics as a Challenge to the Structural Oppression Surrounding Care,Ethics and Social Welfare,10.1080/17496535.2020.1867877,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,151–166,2,15,,
ANRHTTBB,journalArticle,2022,"Carey, Malcolm; Bell, Sophie","Universal Credit, Lone Mothers and Poverty: Some Ethical Challenges for Social Work with Children and Families",Ethics and Social Welfare,10.1080/17496535.2021.1939756,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,3–18,1,16,,
XMSBUWID,journalArticle,2021,"Landström, Karl","Archives, Epistemic Injustice and Knowing the Past",Ethics and Social Welfare,10.1080/17496535.2021.1961004,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,379–394,4,15,,
UDWEBNRQ,journalArticle,2023,"Adia, Denis; Banks, Sarah","Ethical Issues in Hospital-Based Social Work During the Covid-19 Pandemic: A Case From Uganda, with a Commentary",Ethics and Social Welfare,10.1080/17496535.2022.2117014,2023,2023-11-06 14:10:29,2023-11-06 14:10:29,90–97,1,17,,
9XSWZEI8,journalArticle,2023,"Odo, Casmir Obinna; Nwatu, Uche Louisa; Makkieh, Manal; Ametepe, Perfect Elikplim Kobla; Banks, Sarah",Law Versus Morality: Cases and Commentaries on Ethical Issues in Social Work Practice,Ethics and Social Welfare,10.1080/17496535.2022.2117015,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,83–89,1,17,,
PYH333NI,journalArticle,2023,"Narayanan, Pradeep; Brear, Michelle; Shabangu, Pinky; Groot, Barbara; Eijnde, Charlotte van den; Banks, Sarah",Ethical Issues in Participatory Action Research on Covid-Appropriate Behaviour and Vaccine Hesitancy in India: A Case with Commentaries,Ethics and Social Welfare,10.1080/17496535.2023.2209363,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,221–228,2,17,,
