,Unnamed: 0,Title,Publication Title,Volume,Issue,DOI,Authors,Publication Year,URL,Type,Abstract,Keywords,Date,Date Added,Date Modified,Pages,Extra,Key,Eligibility_Abstract_Score,Eligibility_Title_Score,Eligibility_Score
303,303,Psychological and Ethical Challenges of Introducing Whole Genome Sequencing Into Routine Newborn Screening: Lessons Learned From Existing Newborn Screening,The New Bioethics,29.0,1,10.1080/20502877.2022.2124582,"Ulph, Fiona; Bennett, Rebecca",2022.0,https://www.tandfonline.com/doi/full/10.1080/20502877.2022.2124582,journalArticle,"As a psychologist and an ethicist, we have explored empirically newborn screening consent and communication processes. In this paper we consider the impact on families if newborn screening uses whole genome sequencing. We frame this within the World Health Organization’s definition of health and contend that proposals to use whole genome sequencing in newborn screening take into account the ethical, practical and psychological impact of such screening. We argue that the important psychological processes occurring in the neonatal phase necessitate a clear justification that providing risk information at this stage provides a health benefit. We illustrate how research on current newborn screening can inform whole genome sequencing debates, whilst highlighting important gaps. Obtaining explicit, voluntary, and sufficiently informed consent for newborn screening is challenging, however we stress that such consent is ethically and legally appropriate and psychologically and practically important. We conclude by outling how this might be done.",,2022.0,2023-11-06 14:09:48,2023-11-06 14:09:48,52–74,,QYWFAL84,0.0201342281879194,0.1578947368421052,0.0378104523943754
304,304,Are Physicians Requesting a Second Opinion Really Engaging in a Reason-Giving Dialectic? Normative Questions on the Standards for Second Opinions and Ai,Journal of Medical Ethics,48.0,4,10.1136/medethics-2022-108246,"Lang, Benjamin H.",2022.0,https://jme.bmj.com/lookup/doi/10.1136/medethics-2022-108246,journalArticle,"In their article, ‘Responsibility, Second Opinions, and Peer-Disagreement—Ethical and Epistemological Challenges of Using AI in Clinical Diagnostic Contexts,’ Kempt and Nagel argue for a ‘rule of disagreement’ for the integration of diagnostic AI in healthcare contexts. The type of AI in question is a ‘decision support system’ (DSS), the purpose of which is to augment human judgement and decision-making in the clinical context by automating or supplementing parts of the cognitive labor. Under the authors’ proposal, artificial decision support systems (AI-DSS) which produce automated diagnoses should serve chiefly as confirmatory tools; so long as the physician and AI agree, the matter is settled, and the physician’s initial judgement is considered epistemically justified. If, however, the AI-DSS and physician disagree, then a second physician’s opinion is called on to resolve the dispute. While the cognitive labour of the decision is shared between the physicians and AI, the final decision remains at the discretion of the first physician, and with it the moral and legal culpability.The putative benefits of this approach are twofold: (1) healthcare administration can improve diagnostic performance by introducing AI-DSS without the unintended byproduct of a responsibility gap, and (2) assuming the physician and AI disagree less than the general rate of requested second opinions, and the AI’s diagnostic accuracy supersedes or at least … ",,2022.0,2023-11-06 14:09:50,2023-11-06 14:09:50,234–235,,NEYMFYQ4,0.0368663594470046,0.0454545454545454,0.0376771695545488
305,305,"Justice, Injustice, and Artificial Intelligence: Lessons From Political Theory and Philosophy",Big Data and Society,9.0,1,10.1177/20539517221080676,"Rafanelli, Lucia M.",2022.0,http://journals.sagepub.com/doi/10.1177/20539517221080676,journalArticle,"Some recent uses of artificial intelligence for (for example) facial recognition, evaluating resumes, and sorting photographs by subject matter have revealed troubling disparities in performance or impact based on the demographic traits (like race and gender) of subject populations. These disparities raise pressing questions about how using artificial intelligence can work to promote justice or entrench injustice. Political theorists and philosophers have developed nuanced vocabularies and theoretical frameworks for understanding and adjudicating disputes about what justice requires and what constitutes injustice. The interdisciplinary community committed to understanding and conscientiously using big data could benefit from this work. Thus, in the spirit of encouraging cross-disciplinary dialogue and collaboration, this piece examines contemporary scholarship in political theory and philosophy to illustrate some of the vocabularies and frameworks political theorists and philosophers have developed for thinking about justice and injustice. It then draws on these frameworks to illuminate how the use of artificial intelligence can implicate questions of justice, with a focus on institutional discrimination, structural injustice, and epistemic injustice. Ultimately, the piece argues that the use of artificial intelligence—far from representing a decision to take power out of human hands—represents a novel way of harnessing human power, making questions of justice central to its conscientious undertaking.",,2022.0,2023-11-06 14:09:50,2023-11-06 14:09:50,,Publisher: Sage Publications,LC4TJTGP,0.034313725490196,0.0909090909090909,0.037564725480287
306,306,"Sven Nyholm, Humans and Robots; Ethics, Agency and Anthropomorphism",Journal of Moral Philosophy,19.0,2,10.1163/17455243-19020007,"Farina, Lydia",2022.0,https://brill.com/view/journals/jmp/19/2/article-p221_010.xml,journalArticle,"Sven Nyholm, Humans and Robots; Ethics, Agency and Anthropomorphism (London;
Rowman and Littlefield International, 2020), 225 pages. isbn 9781786612274.
Paperback: £27.00.
How should human beings and robots interact with one another? Nyholm’s
answer to this question is given below in the form of a conditional:
If a robot looks or behaves like an animal or a human being then we
should treat them with a degree of moral consideration (p. 201).
Although this is not a novel claim in the literature on ai ethics, what is new is
the reason Nyholm gives to support this claim; we should treat robots that look
like human or non-human animals with a certain degree of moral restraint
out of respect for human beings or other beings with moral status. Although
Danaher or Coeckelbergh also claim that we should treat robots with a degree
of moral consideration, the reasons they give for making this claim focus on
duties or rights attaching to the robot themselves (see J. Danaher, “Welcoming
Robots into the Moral Circle: A Defence of Ethical Behaviourism,” Science
and Engineering Ethics, (2019): 1–27 or M. Coeckelbergh, “Moral Appearances:
Emotions, Robots and Human Morality,” Ethics and Information Technology,
12(3) (2010): 235–241.). Nyholm disagrees with this type of reasoning and
claims that until robots develop a human or animal like inner life, we have no
direct duties to the robots themselves. Rather, it is out of respect for human
beings or other beings with moral status that we should treat some robots
with moral restraint. Gerdes, similarly inspired by Kant, focuses on the human
agent to argue that we should avoid treating robots in cruel ways because this
may corrupt the human agent’s character (see A. Gerdes, “The Issue of Moral
Consideration in Robot Ethics,” siggas Computers and Society, 45(3) (2015):
274–279.). Nyholm’s contribution here is to extend this view such that the cor-
ruption or harm being done is against the humanity in all of us.
Throughout the book Nyholm does not aim to give a precise definition of
what a robot is or could be; instead, he uses examples of existing robots rather
than examples of robots that may be manufactured sometime in the future.
Nyholm is right to stress the need to re-evaluate answers given to the question
of human-robot interaction by focusing on existing robots.The examples he
uses cover a broad variety from humanoids to self-driving cars to autonomous
weapons systems used in the military (chapters 1–4).
The book can be divided in three separate parts: In the first part (chapters 1
and 2), Nyholm argues that to determine the ethics of human-ai interaction we
should not simply apply ethical codes or principles developed on the basis of
© koninklijke brill nv, leiden, 2022 | doi:10.1163/17455243-19020007
book reviews222
human-human interaction. Traditional ethical theories may be used as a basis
but these need to be expanded or adapted to match the fact that robots are not
humans. In the second part of the book (chapters 3 and 4), Nyholm uses the
examples of self-driving cars and military robots to discuss issues relating to
appointing responsibility and ensuring useful collaborations between humans
and robots. In the third part of the book (chapters 5–8), Nyholm deals with the
question of human-robot relationships and more specifically the possibility of
developing friendship relationships and treating robots with a degree of moral
consideration.
Chapters 1 and 2 provide support for the claim that, as this is the first time in
human evolution and history that this interaction arises, we need to base our
behaviour on a knowledge of human minds and human agency as well as on
a knowledge of robot minds and robot agency. One key suggestion underlying
Nyholm’s main view is that to determine the right way to interact with robots
we need to have a good idea of both their nature and capabilities for agency as
well as our nature and our tendency to attribute mental states to entities we
interact with.
In chapters 3 and 4, Nyholm uses the examples of self-driving cars and mil-
itary robots to make two important claims: 1) Cases of self-driving cars show
that sometimes we should not focus on making robots adapt or mimic human
behaviour; instead, it may be more beneficial for humans to adopt their behav-
iour to be closer to robots to avoid human-robot coordination issues, e.g. to
encourage safer driving behaviour. 2) In cases where it is difficult to hold some-
one responsible, e.g. car crashes by self-driving cars or actions performed by
semi-autonomous weapons systems, any responsibility gaps can be filled by
bringing in the concept of collaborative agency.
In chapter 5 he raises concerns relating to the possibility of deception,
exploitation and the danger of replacing human contact with robot contact
(p. 123). He dismisses Danaher’s claim that what matters in friendship rela-
tionships is appearance or behaviour, what he calls ‘ethical behaviourism.’
Although in chapter 6 he accepts that robots can have minds and attributing
mental states to them is not always a complete mistake, he claims that a robot
mind should not be confused with the mind of a human or a non-human ani-
mal (p. 145).
In chapter 7 he goes through some major ethical views (Virtue Ethics,
Kantian, Consequentialist) to argue that all these accounts presuppose that
robots need to be good in the sense of having virtues, or acting out of rea-
sons, or being blameworthy so that they enter into relationships of friend-
ship or love with human beings. He argues that robots cannot be good on the
basis of not having virtues, not having reasons for their actions and not being",,2022.0,2023-11-06 14:09:48,2023-11-06 14:09:48,221–224,,BVQF8PAC,0.0348837209302325,0.2222222222222222,0.0370727128358069
307,307,Care Ethics as a Challenge to the Structural Oppression Surrounding Care,Ethics and Social Welfare,15.0,2,10.1080/17496535.2020.1867877,"Kim, Hee-Kang",2021.0,https://www.tandfonline.com/doi/full/10.1080/17496535.2020.1867877,journalArticle,"In her recent work, Joan Tronto, (2018, 22), explains that one of the reasons why care is an issue of power and inequality is because, among other things, it has not been revealed as ‘already shaped’ in existing social norms and institutions. In particular, she emphasises the fact that the injustice of such social norms and institutions has been tolerated or largely overlooked from the perspective of the privileged. This paper aims to reveal the power and inequality of care that is ‘already shaped’ in existing norms and institutions, as Tronto puts it. For this purpose, Iris Young’s concept of oppression is employed to show that ‘care status’ is one of the important axes of oppression in society, and to clarify the various aspects of structural oppression associated with care. Ultimately, this paper aims to strengthen the possibility of care ethics becoming a normative political theory that challenges and criticises the structural injustice in society.",,2021.0,2023-11-06 14:05:10,2023-11-06 14:05:10,151–166,,2FRSPYKB,0.0258064516129032,0.1818181818181818,0.0366280745173156
308,308,"Burying the Basilisk of Bioethics: What Can Be Resolved, Dissolved, and Refocused in the Ethics Expertise Debate",Bioethics,37.0,6,10.1111/bioe.13044,"Brummett, Abram",2023.0,https://onlinelibrary.wiley.com/doi/10.1111/bioe.13044,journalArticle,"Since the inception of bioethics, some theorists have denied that clinical ethicists have ethics expertise, understood as the ability to give justified moral recommendations in patient cases. These denials have caused considerable alarm, leading some to argue that the entire discipline needs to be fundamentally reconsidered. Although this debate has been a source of academic attention for decades, these challenges to ethics expertise can now be either               resolved               by showing they are based on an untenable view of moral justification or               dissolved               by showing they result from a rash of equivocations on key phrases such as what it means to give a “moral recommendation,” or “furnish answers” in an ethics consultation. Like the blind men and the elephant, what               sounds like               disagreement may only be theorists describing different aspects of the same facilitation approach to clinical ethics endorsed by the American Society for Bioethics and Humanities. While the question of               whether               ethicists have ethics expertise can be resolved or dissolved, theorists should refocus on               how much               (content‐thick vs. content‐thin) expertise ethicists have. Here, theorists need not commit themselves to a general view but can be content‐thick on some issues and content‐thin on others.",,2023.0,2023-11-06 14:10:27,2023-11-06 14:10:27,515–522,,5WMLXTKY,0.03003003003003,0.1176470588235294,0.0364817770549293
309,309,Older Adults? Sense of Dignity in Digitally Led Healthcare,Nursing Ethics,29.0,6,10.1177/09697330221095140,"Raja, Moonika; Uhrenfeldt, Lisbeth; Galvin, Kathleen T.; Kymre, Ingjerd G.",2022.0,http://journals.sagepub.com/doi/10.1177/09697330221095140,journalArticle,"Background               Health ministries in Europe are investing increasingly in innovative digital technologies. Older adults, who have not grown up with digital innovation, are expected to keep up with technological shifts as much as other age groups. This is ethically challenging, as it may threaten a sense of dignity and well-being in older adults.                                         Research objective               To clarify the phenomenon of sense of dignity experienced in older adults, concerning how their expectations and needs are met within the context of digitally led healthcare in Norway.                                         Research design               A Reflective Lifeworld Research design was chosen, and purposive, in-depth interviews were conducted.                                         Participants and research context               The participants were 13 adults 75 years and older from Northern Norway, living at home and not receiving consistent assistance.                                         Ethical considerations               Followed the principles of the Helsinki Declaration. This study was approved by the Social Science Data Services in Norway (project number 916119). Interviews were conducted carefully within a safe environment chosen by the participants.                                         Findings               Older adults experience that using new digital systems in healthcare makes them become dependent with experiences of helplessness. They feel an increased sense of dependency on other people, and that recognition can assail their experience of personal dignity. Older adults not only expect digitally led healthcare to give them a feeling of safety but also experience feeling insecure concerning privacy and loss of possibilities for dialogue with healthcare providers. They are met by demands from society, which they often struggle to achieve.                                         Conclusion               The phenomenon of sense of dignity experienced in older adults, concerning how their expectations and needs are met within digitally led healthcare, indicates a sense of feeling lost in the digital world. Further, innovative healthcare lacks focus on ethical performance. This impacts their perception of dignity, as loss of dignity is noticed especially in its rupture.",,2022.0,2023-11-06 14:09:51,2023-11-06 14:09:51,1518–1529,,SBJTVEGB,0.0345368916797488,0.1111111111111111,0.0363713835124704
310,310,Ethical Impact of Suboptimal Referrals on Delivery of Care in Radiology Department,Journal of Medical Ethics,48.0,12,10.1136/medethics-2021-107335,"Chilanga, Catherine Chilute; Lysdahl, Kristin Bakke",2022.0,https://jme.bmj.com/lookup/doi/10.1136/medethics-2021-107335,journalArticle,"The referral is the key source of information that enables radiologists and radiographers to provide quality services. However, the frequency of suboptimal referrals is widely reported. This research reviews the literature to illuminate the challenges suboptimal referrals present to the delivery of care in radiology departments. The concept of suboptimal referral includes information, that is; missing, insufficient, inconsistent, misleading, hard to interpret or wrong. The research uses the four ethical principles of               non-maleficence, beneficence, Autonomy               and               Justice               as an analytic framework.                                         Suboptimal referrals can cause               harm               by hindering safe contrast-media administration, proper radiation protection by justification of procedures, and compassionate patient care. Suboptimal referrals also hinder promoting patient               benefits               from the correct choice of imaging modality and protocol, an optimal performed examination, and an accurate radiology report. Additionally, patient               autonomy               is compromised from the lack of information needed to facilitate benefit–risk communication. Finally, suboptimal referrals challenge               justice               based on lack of reasonable patient prioritising and the unfairness caused by unnecessary examinations.                          These findings illuminate how suboptimal referrals can inhibit good health and well-being for patients in relation to safety, missed opportunities, patient anxiety and dissatisfaction. The ethical challenges identified calls for solutions. Referral-decision support tools and artificial intelligence may improve referral quality, when implemented. Strategies addressing efforts of radiology professionals are inevitable, including gatekeeping, shared decision-making and inter-professional communication; thereby raising awareness of the importance of good referral quality and promoting commitment to ethical professional conduct.",,2022.0,2023-11-06 14:09:50,2023-11-06 14:09:50,1020–1025,,9TZSYBNC,0.0277185501066098,0.25,0.0360604626426546
311,311,Ethics Consultation: Data and the Path to Professionalization,American Journal of Bioethics,22.0,4,10.1080/15265161.2022.2052475,"Cohn, Felicia",2022.0,https://www.tandfonline.com/doi/full/10.1080/15265161.2022.2052475,journalArticle,"In this issue, Ellen Fox and colleagues (2022a; 2022b; 2022c) report on their national study on ethics con- sultation (EC) in U.S. hospitals, following up on the previous 1999-2000 landmark study. This collection of three articles addresses ""knowledge gaps"" from the previous study and focuses on changes in EC practices since 2000, volume, and practitioners' opinions on improvement. The results of the study suggest a ""good news, bad news scenario"": ECs are more common and more active, but previous causes for concern related to consult numbers, training, and evaluation persist or have worsened. Further, the study finds significant disparities between high and low EC utilizer organiza- tions with regard to recognition/implementation of published guidelines and perceived adequacy of resources. Though the study was descriptive, not evaluative, it would be easy to read the reported results collectively as an indictment of the field, of the professionals and organizations working toward improvement, and of the very value of EC.
Underlying both the research and most of the com- mentaries is a fundamental assumption about the inherent value of EC. Ethics consultation is a good thing, though it may benefit from various efforts at improvement. Before attempting to consider what this means, I should provide a disclaimer. I have served as a volunteer in many leadership roles within the American Society for Bioethics and Humanities (ASBH) and the Healthcare Ethics Consultation Certification Commission (HCEC Commission), I have received the HEC-C credential, and have worked professionally in both academic and community-based roles with the responsibility for providing EC. The views offered here are my own and do not represent any of these affiliations, though undoubtedly will reflect that collective experience. This constellation of experiences and the reasons that compelled me into graduate study of bioethics reveal a significant bias
favoring the value of EC and the establishment of standards to assure quality, a bias that appears to be largely shared by the international group of authors who contributed the commentaries, those who are likely among the ""enthusiasts"" described by Crites and Cunningham (2022). That said, I believe there are some basic questions about EC that remain stubbornly unanswered, even with the wealth of data generated by this study and the vast literature on ethics consult- ation. There is an indictment to be made, but not against the value of EC.
Since the organic rise of ethics committees and EC from the 1960s, theologians, philosophers, and a var- iety of others--though none who referred to them- selves as ""bioethicists"" or ""clinical ethics consultants""-have engaged in efforts to make sense of the benefits and burdens of expanding clinical treatment opportunities. Legal decisions, presidential commissions, medical professional organizations, and the Joint Commission supported and implicitly lent authority to EC practices. The ASBH, and its prede- cessor organizations, recognized ethics consultants and committee members as a key constituency and took the initial steps toward professionalizing the field. The 1998 and 2011 Core Competencies (ASBH 1998; ASBH 2011), with a third edition in progress, the 2014 Code of Ethics (ASBH 2014), and the cre- ation of the HCEC Commission in 2018 are hallmarks of professionalization. They reflect a path common among other fields, including many within health care, with varying timelines.
The current study by Fox and colleagues affirms that the practice of EC is growing, though perhaps professional maturation is not (yet) aligned with that growth. Perceptions of the need for EC appear con- sistent with the varied rates of utilization and growth. This suggests a stunted or at least bifurcated profes- sionalization process. Both ASBH and the HCEC",,2022.0,2023-11-06 14:09:47,2023-11-06 14:09:47,1–4,Publisher: Taylor & Francis,RBU3E9L8,0.0306643952299829,0.375,0.0360213123151579
312,312,Ethical Challenges During the Covid-19 Pandemic: Perspectives of Nursing Students,Nursing Ethics,29.0,2,10.1177/09697330211030676,"Palacios-Ceña, Domingo; Velarde-García, Juan Francisco; Espejo, Marta Mas; González-Hervías, Raquel; Álvarez-Embarba, Beatriz; Rodríguez-García, Marta; Oliva-Fernández, Oscar; González-Sanz, Pilar; Moro-López-Menchero, Paloma; Fernández-de-las-Peñas, César; Cachón-Pérez, Jose Miguel",2022.0,http://journals.sagepub.com/doi/10.1177/09697330211030676,journalArticle,"Background:               The first wave of the COVID-19 pandemic caused a shortage of qualified nurses in Spain. As a result, the government authorized the hiring of senior students.                                         Objectives:               To explore the ethical dilemmas and ethical conflicts experienced by final-year nursing students who worked during the first outbreak of the COVID-19 pandemic in Spain.                                         Research design:               A qualitative exploratory study was conducted using purposive sampling. Semi-structured interviews were carried out using a question guide. Interviews took place via a private video chat room platform. A thematic, inductive analysis was performed of the information gathered.                                         Participants and research context:               Eighteen nursing students were recruited from two universities of Madrid, aged between 18 and 65 years old, enrolled in the fourth year of nursing studies and who were hired under a relief contract for health professionals during the pandemic.                                         Ethical considerations:               The present study was carried out in accordance with the Declaration of Helsinki, and the study was approved by the Local Ethics Committee of Universidad Rey Juan Carlos.                                         Results:               Three specific themes emerged: (a) coping with patient triage, (b) difficulties in providing end-of-life care, and (c) coping with patient death. Nursing students participated in the process of patient selection for resource allocation and ICU bed occupancy. They were shown how to care for patients who were not admitted to the ICU, in their last moments and were faced with the difficulties of applying end-of-life care. Finally, the nursing students were confronted with the death of their patients, in overwhelming numbers and under adverse conditions.                                         Conclusions:               These findings can help shed light on the ethical dilemmas and ethical conflicts faced by novice nursing students, incorporated into the workforce during the COVID-19 pandemic. Moreover, it was described that students may normalize the death due to the exhaustion and overwhelmed routine.",,2022.0,2023-11-06 14:09:48,2023-11-06 14:09:48,264–279,,7I3E7Y74,0.0268138801261829,0.3,0.0360185705212658
313,313,Nurses' Professional Commitment in Covid-19 Crisis: A Qualitative Study,Nursing Ethics,30.0,3,10.1177/09697330221114339,"Momeni, Maryam; Khatooni, Marzieh",2023.0,http://journals.sagepub.com/doi/10.1177/09697330221114339,journalArticle,"Background: Professional commitment is an important factor in employee performance. COVID-19 outbreak has seriously affected the nurses working conditions. Numerous factors can affect nurses' professional commitment in this situation.             Aim: To explore the nurses' lived experiences, attitudes, views and perceptions toward professional commitment and factors affecting it in the Covid-19 crisis.             Method, Setting and Participants: This qualitative study was conducted using phenomenological approach and content analysis method. Twenty-five nurses were interviewed using semi structured in-depth interviews. Conventional content analysis was used to analyze collected data.             Ethical considerations: Ethical approval was obtained from the Ethics Committee of Qazvin University of Medical Sciences.             Results: Five themes were extracted as follows: “Collaborative empathetic commitment”, “Loyal commitment”, “Sacrificial commitment”, “Commitment with doubt and concern” and “humanistic commitment”.             Discussion and Conclusion: The Covid-19 crisis has caused major changes in nurses' working conditions, which have also affected the concept of professional commitment to the nursing profession and revealed new concepts. Identifying internal and external factors that can enhance nurses' commitment to the profession in critical situations such as the Covid-19 outback is of particular importance.",,2023.0,2023-11-06 14:10:26,2023-11-06 14:10:26,449–461,,GTM96K24,0.0376569037656903,0.0,0.0358967719899405
314,314,Trust and Medical Ethics,Journal of Medical Ethics,48.0,3,10.1136/medethics-2022-108199,"McMillan, John",2022.0,https://jme.bmj.com/lookup/doi/10.1136/medethics-2022-108199,journalArticle,"There will always be debates in medical ethics about whether any particular value can be considered foundational, but there are reasons for thinking that ‘trust’ is the ground upon which many other important values is built. Sisela Bok remarks:If there is no confidence in the truthfulness of others, is there any way to assess their fairness, their intentions to help or to harm? How, then, can they be trusted? Whatever matters to human beings, trust is the atmosphere in which it thrives.1 p31The idea that trust in what others tell us is the bedrock on which human relationships and other values are built seems plausible, but how trust is created, nurtured and sustained is perhaps the challenge for medical ethics. Annette Baier noted that trust occurs within the context of a relationship of some sort, be that with another person or an institution.“Trust me!” is for most of us an invitation which we cannot accept at will—either we do already trust the one who says it, in which case it serves at best as reassurance…2 p244Giving thought to the function of trust, both between individuals and toward an institution can shed light on why it occurs and is needed. Niklaus Lumann observes that there is a conceptual relationship between trust and vulnerability: trust is a way of controlling for the uncertainties that the future holds. The need to trust therefore follows from the fact that the future contains many more possibilities than could ever be realised in the present.3 The idea that vulnerability about what might happen in the future explains the need for trust, chimes naturally with how we can view many relationships within healthcare. In mental health settings whether or not a mental health worker is thought ‘trustworthy’. often determines whether or not that relationship is recovery oriented.4
The Journal of Medical Ethics has published a number of papers in recent years on the concept of epistemic injustice, which occurs when the testimony of someone, often a patient, is not given the credibility that it should.5 6 We can view epistemic injustice via the lens of trust and vulnerability too: when someone’s experiences are not heard, it undermines the likelihood that they will expect a therapeutic response to their future vulnerabilities.In this issue of the JME, Priest discusses the significance of trusting the testimony of non-binary adults seeking puberty suppression. She claims:Medicine’s ethically insecure history within the LGBT community justifies scepticism towards physicians’ scepticism of LGBT testimony…we must remember that both values and experience can impact suffering. Judging norm deviant preferences as ‘misguided’ (without further reason) is not only epistemically suspect, it violates the patient’s right to autonomy.7
She observes that suffering can be partly constituted by a person’s values and experiences and that means in order for medicine to be genuinely therapeutic and respectful of non-binary adults, their testimony should be trusted.Gille and Brall turn their attention to the importance of trust for biobanks, and they consider some of Lumann’s points about the importance of institutions acting in ways that enable donors to have confidence that their future interests will be appropriately regarded.8 Their account of trust draws on him when they say:In this article, we understand trust as a relational construct existing between at least two actors where the trusting actor A anticipates that the trusted actor B will, in the future, do or not do what the actor B is trusted for.8
The multiple ways in which tissue samples could be used in the future is a paradigmatic example of the challenges created by trying describe every possible future use and gain consent to these uses. Instead, institutions that hold collections of human tissue should demonstrate themselves to be worthy of their donors’ trust. Gille and Brall suggest: “The biobank as a research institution needs to communicate that appropriate governance frameworks including oversight and accountability mechanisms are in place.”8
Some jurisdictions have introduced legislation that requires healthcare institutions to act in ways that enable patients to know that they will be informed in a full and open manner when things go wrong and they are at risk of harm. Inkster and Cuddihy discuss how the “duty of candour” can be managed based on their experiences of an infection control incident at a children’s hospital.9 This demonstrates how the way in which an institution communicates is important, in addition to the fact of them being open. So being ‘trust-worthy’ requires more of an institution than simply being open about error.The JME welcomes further debate and scholarship on trust and what that means within a healthcare setting. Paying attention to these structural considerations and the values guiding institutions, moves scholarship in medical ethics beyond the microcosm of clinical ethics.Not applicable.This study does not involve human participants.",,2022.0,2023-11-06 14:09:51,2023-11-06 14:09:51,153–153,,9DYKUA9H,0.0318471337579617,0.75,0.0352689461045587
315,315,Limits of Remote Working: The Ethical Challenges in Conducting Mental Health Act Assessments During Covid-19,Journal of Medical Ethics,47.0,9,10.1136/medethics-2021-107273,"Schölin, Lisa; Connolly, Moira; Morgan, Graham; Dunlop, Laura; Deshpande, Mayura; Chopra, Arun",2021.0,https://jme.bmj.com/lookup/doi/10.1136/medethics-2021-107273,journalArticle,"COVID-19 has created additional challenges in mental health services, including the impact of social distancing measures on care and treatment. For situations where a detention under mental health legislation is required to keep an individual safe, psychiatrists may consider whether to conduct an assessment in person or using video technology. The Mental Health (Care and Treatment) (Scotland) Act 2003 does not stipulate that an assessment has to be conducted in person. Yet, the Code of Practice envisions that detention assessments would be conducted face to face in all circumstances. During the pandemic, the Mental Welfare Commission for Scotland, a statutory body with a duty to promote best practice of the Act, has been asked whether it may be acceptable and indeed preferable for some assessments to be conducted via video technology. Where an assessment is needed to determine if a patient needs to be detained, and where there is a need for social distancing or the need for ‘shielding’, remote assessments may in some circumstances be preferable. In this article, we outline the modification of the Mental Welfare Commission’s previous outright rejection of virtual assessments as the pandemic progressed and discuss the ethical and legal issues the possibility of remote assessments has exposed. We also discuss the limits and when a virtual assessment is not considered ethical. As the pandemic moves from a state of emergency into a ‘new normal’ in psychiatric services during second, or subsequent, waves, the use and place (if any) of remote assessments for detention needs to be considered.",,2021.0,2023-11-06 14:05:10,2023-11-06 14:05:10,603–607,,ICA2NBHY,0.0237154150197628,0.2,0.0347908863274217
316,316,Public Health Nurses? Professional Dignity: An Interview Study in Finland,Nursing Ethics,29.0,6,10.1177/09697330221107143,"Stievano, Alessandro; Mynttinen, Mari; Rocco, Gennaro; Kangasniemi, Mari",2022.0,http://journals.sagepub.com/doi/10.1177/09697330221107143,journalArticle,"Background               Dignity is a central human value supported by nurses’ professional ethics. In previous studies, nurses in clinical practice have experienced that dignity increased their work well-being and pride of work. Dignity is also strictly interweaved to professional identity in the different nursing’ roles, but little is known about dignity among public health nurses and primary care settings.                                         Purpose               This study aimed to describe the perceptions of nursing's professional dignity of public health nurses in primary care in Finland.                                         Research design               An inductive qualitative descriptive approach with semi-structured focus group interviews was utilised.                                         Participants and research context               Twenty-seven Finnish public health nurses were interviewed via eight semi-structured focus group interviews in primary health care settings.                                         Ethical considerations               Before data collection, research permissions were obtained from participating health care centres. This type of research in Finland, with competent adult participants, does not require ethical pre-assessment but written and oral informed consent obtained before the interviews.                                         Findings               Based on our findings, public health nurses perceived that professional dignity was (1) part of their self-respect, an observed daily value based on their acknowledged competence. Besides, they perceived that (2) service users’ trust in public health nurses was a strong expression of professional dignity, and it could be uncovered when recipients of care utilised their services. In addition, public health nurses experienced that (3) professional dignity was an expression of different intertwined interprofessional and social factors.                                         Discussion and conclusion               Professional dignity is simultaneously an essential prerequisite and an outcome of public health nurses’ work. In future, more information would be needed to implement strategies in primary health care to foster nurses’ professional dignity also in international public health arenas.",,2022.0,2023-11-06 14:09:50,2023-11-06 14:09:50,1503–1517,,ZI4PW52C,0.032626427406199,0.1,0.0346731485045541
317,317,The Cioms Consensus Report on Clinical Research in Resource-Limited Settings,South African Journal of Bioethics and Law,,,10.7196/sajbl.2022.v15i3.472,"Rägo, L.; Zweygarth, M.",2023.0,https://samajournals.co.za/index.php/sajbl/article/view/579,journalArticle,"Background. Responsible clinical research drives the advancement of healthcare. Despite tremendous improvements in the globalresearch and development environment since the 1950s, low- and middle-income countries (LMICs) are often left behind. There are several reasons for this. Firstly, operational, social, ethical and regulatory challenges in LMICs make it difficult for researchers to conduct clinical studies in those settings in line with international requirements. Secondly, many people living in low-resource settings distrust research because some past studies have not benefited the participants or the communities involved.Objectives. To present the consensus recommendations by a Council for International Organizations of Medical Sciences (CIOMS) Working Group on how to advance good-quality, ethical clinical research in resource-limited settings.Methods. CIOMS convened a Working Group of senior scientists from drug regulatory authorities, the pharmaceutical industry, publicprivate partnerships for product development, and academia.Results. This article summarises the Working Group’s report.Conclusion. The report recommendations can foster the creation of a more enabling ecosystem for clinical research and promotecollaboration between policymakers, regulators, researchers and funders.",,2023.0,2023-11-06 14:10:28,2023-11-06 14:10:28,70–79,Publisher: Health and Medical Publishing Group,PYA2L97V,0.0365853658536585,0.0,0.0345763428732553
